transaction_id,n_tests_triggered,tests_triggered,reasons,ml_anomaly_score,ml_flag,risk_score,risk_level,date,time,department,account,vendor,amount,entry_type,posted_by,description,day_of_week,is_weekend,hour,month,day
JE100621,0.0,,,0.3697,normal,0.1848,Low,2025-12-02,12:45:38,Operations,Accounts Payable,Dudley Group,10102.8,Credit,Andre Rivera,Matrix distributed experiences,Tuesday,False,12,12,2
JE101622,0.0,,,0.3696,normal,0.1848,Low,2025-09-15,10:41:15,IT,Payroll,Burton Ltd,21922.72,Debit,Cynthia Allen,Leverage bleeding-edge partnerships,Monday,False,10,9,15
JE107092,0.0,,,0.3691,normal,0.1846,Low,2025-12-02,16:02:44,HR,Office Supplies,"Ferrell, Rice and Maddox",34695.44,Credit,Joseph Obrien,Seize one-to-one partnerships,Tuesday,False,16,12,2
JE106206,0.0,,,0.3691,normal,0.1846,Low,2025-10-06,08:37:27,IT,Payroll,Blake and Sons,99257.84,Debit,Linda Burns,Integrate collaborative relationships,Monday,False,8,10,6
JE105485,0.0,,,0.369,normal,0.1845,Low,2025-04-07,19:49:15,Procurement,Accounts Receivable,Baker and Sons,4553.5,Credit,Brandon Hopkins,Facilitate revolutionary niches,Monday,False,19,4,7
JE106860,0.0,,,0.369,normal,0.1845,Low,2025-07-28,11:33:01,Procurement,Inventory,Burton Ltd,54850.09,Credit,Michael Brown,Embrace enterprise interfaces,Monday,False,11,7,28
JE106772,0.0,,,0.3688,normal,0.1844,Low,2025-10-06,09:09:21,IT,Utilities,Dudley Group,15253.55,Debit,Troy Nielsen,Evolve leading-edge architectures,Monday,False,9,10,6
JE104140,0.0,,,0.3688,normal,0.1844,Low,2025-09-29,08:59:56,IT,Accounts Receivable,Blake and Sons,15031.76,Credit,Linda Burns,Syndicate cutting-edge supply-chains,Monday,False,8,9,29
JE100270,0.0,,,0.3688,normal,0.1844,Low,2025-02-03,14:33:13,HR,Inventory,Burton Ltd,37364.4,Credit,Jacqueline Lam,Integrate turn-key info-mediaries,Monday,False,14,2,3
JE101204,0.0,,,0.3686,normal,0.1843,Low,2025-09-16,13:27:48,Operations,Travel & Expense,Burton Ltd,19681.9,Debit,Angela Morton,Monetize distributed channels,Tuesday,False,13,9,16
JE102385,0.0,,,0.3684,normal,0.1842,Low,2025-10-09,16:45:28,Finance,Accounts Receivable,Burton Ltd,15248.01,Debit,Jack Galloway,Benchmark world-class e-markets,Thursday,False,16,10,9
JE103213,0.0,,,0.3684,normal,0.1842,Low,2025-01-27,10:37:15,Finance,Accounts Payable,"Reid, Ferguson and Sanchez",34524.26,Credit,Michelle Ross,Deploy out-of-the-box models,Monday,False,10,1,27
JE103279,0.0,,,0.3683,normal,0.1842,Low,2025-07-07,12:27:29,Sales,Rent,Morales-Jones,124872.18,Debit,Michael Brown,Drive user-centric bandwidth,Monday,False,12,7,7
JE104114,0.0,,,0.3683,normal,0.1842,Low,2025-10-02,12:25:12,Sales,Accounts Receivable,"Snyder, Campos and Callahan",6978.4,Debit,Andre Rivera,Evolve synergistic e-commerce,Thursday,False,12,10,2
JE101999,0.0,,,0.3683,normal,0.1842,Low,2025-01-28,11:41:12,Finance,Rent,Morales-Jones,110604.22,Debit,Tanya Campos,Incubate end-to-end e-tailers,Tuesday,False,11,1,28
JE104788,0.0,,,0.3682,normal,0.1841,Low,2025-12-01,17:11:28,Marketing,Accounts Receivable,Blair PLC,10834.34,Credit,Troy Nielsen,Facilitate back-end solutions,Monday,False,17,12,1
JE102993,0.0,,,0.3681,normal,0.184,Low,2025-01-10,10:06:52,Procurement,Accounts Receivable,Dudley Group,15550.12,Debit,Vanessa Patel,Iterate transparent initiatives,Friday,False,10,1,10
JE102761,0.0,,,0.3681,normal,0.184,Low,2025-05-12,16:46:47,Sales,Travel & Expense,Carlson-Cruz,20549.06,Debit,Matthew Lucas,Synthesize 24/7 e-services,Monday,False,16,5,12
JE101617,0.0,,,0.368,normal,0.184,Low,2025-04-25,13:01:25,IT,Office Supplies,Morales-Jones,17416.65,Credit,Brandon Hopkins,Morph enterprise e-services,Friday,False,13,4,25
JE106548,0.0,,,0.3681,normal,0.184,Low,2025-03-25,11:31:47,IT,Office Supplies,Dudley Group,9965.25,Debit,Michelle Ross,Facilitate 24/7 portals,Tuesday,False,11,3,25
JE107507,0.0,,,0.3676,normal,0.1838,Low,2025-11-17,15:39:37,Operations,Utilities,Burton Ltd,16622.85,Debit,Dana Kennedy,Strategize mission-critical e-business,Monday,False,15,11,17
JE102549,0.0,,,0.3676,normal,0.1838,Low,2025-02-07,11:23:51,IT,Marketing Spend,Dudley Group,24996.65,Credit,Andre Rivera,Deploy cross-platform communities,Friday,False,11,2,7
JE102757,0.0,,,0.3675,normal,0.1838,Low,2025-05-14,11:39:50,Operations,Marketing Spend,Dudley Group,16536.38,Credit,Linda Burns,Morph b2c infrastructures,Wednesday,False,11,5,14
JE107136,0.0,,,0.3674,normal,0.1837,Low,2025-12-18,19:09:00,Procurement,Travel & Expense,Wilkerson-Day,19416.48,Debit,Corey Herrera,Syndicate impactful info-mediaries,Thursday,False,19,12,18
JE107102,0.0,,,0.3674,normal,0.1837,Low,2025-12-22,16:28:33,Operations,Rent,Burton Ltd,112593.99,Debit,Angela Morton,Monetize dot-com roi,Monday,False,16,12,22
JE102696,0.0,,,0.3673,normal,0.1836,Low,2025-05-27,14:14:36,Finance,Utilities,Morales-Jones,30683.76,Credit,Jack Galloway,Utilize back-end niches,Tuesday,False,14,5,27
JE106304,0.0,,,0.3672,normal,0.1836,Low,2025-07-16,12:29:05,IT,Marketing Spend,Burton Ltd,26361.2,Credit,Jacqueline Lam,Scale cross-media convergence,Wednesday,False,12,7,16
JE100241,0.0,,,0.3671,normal,0.1836,Low,2025-10-10,08:56:05,HR,Accounts Receivable,Wilkerson-Day,10092.47,Credit,Miranda Khan,Harness dot-com vortals,Friday,False,8,10,10
JE105763,0.0,,,0.3672,normal,0.1836,Low,2025-11-24,15:50:24,Finance,Travel & Expense,Carlson-Cruz,9183.31,Debit,Miranda Khan,Evolve strategic action-items,Monday,False,15,11,24
JE105867,0.0,,,0.367,normal,0.1835,Low,2025-11-10,08:41:44,Marketing,Travel & Expense,"Reid, Ferguson and Sanchez",10799.32,Credit,Tanya Campos,Embrace enterprise schemas,Monday,False,8,11,10
JE105546,0.0,,,0.3666,normal,0.1833,Low,2025-01-01,12:30:04,Operations,Travel & Expense,"Ferrell, Rice and Maddox",6504.31,Debit,Michael Brown,Target plug-and-play vortals,Wednesday,False,12,1,1
JE100411,0.0,,,0.3666,normal,0.1833,Low,2025-02-03,09:36:40,IT,Accounts Receivable,"Snyder, Campos and Callahan",21409.99,Credit,Linda Burns,Deploy ubiquitous supply-chains,Monday,False,9,2,3
JE103046,0.0,,,0.3663,normal,0.1832,Low,2025-04-03,12:55:25,IT,Travel & Expense,"Mcclure, Ward and Lee",5382.11,Debit,Linda Burns,Empower leading-edge vortals,Thursday,False,12,4,3
JE100686,0.0,,,0.3658,normal,0.1829,Low,2025-05-15,12:29:00,IT,Inventory,Dudley Group,49991.21,Debit,Jason Shields,Empower seamless e-services,Thursday,False,12,5,15
JE103118,0.0,,,0.3656,normal,0.1828,Low,2025-06-03,14:02:56,HR,Travel & Expense,Rodriguez-Graham,10279.53,Debit,Andre Rivera,Incentivize sticky info-mediaries,Tuesday,False,14,6,3
JE107555,0.0,,,0.3654,normal,0.1827,Low,2025-09-22,17:46:46,Operations,Accounts Payable,"Reid, Ferguson and Sanchez",23003.61,Credit,Linda Burns,Reinvent bricks-and-clicks web services,Monday,False,17,9,22
JE107909,0.0,,,0.3654,normal,0.1827,Low,2025-04-30,16:08:28,Operations,Rent,"Adams, Zuniga and Wong",176605.01,Credit,Cynthia Allen,Scale 24/365 solutions,Wednesday,False,16,4,30
JE107754,0.0,,,0.3652,normal,0.1826,Low,2025-03-31,08:06:35,Finance,Marketing Spend,Wilkerson-Day,10439.74,Debit,Jacqueline Lam,Maximize synergistic channels,Monday,False,8,3,31
JE107281,0.0,,,0.3652,normal,0.1826,Low,2025-04-18,14:09:10,Marketing,Rent,Wilkerson-Day,81451.71,Credit,Troy Nielsen,Brand real-time roi,Friday,False,14,4,18
JE100014,0.0,,,0.3652,normal,0.1826,Low,2025-10-15,12:47:37,Marketing,Rent,Wilkerson-Day,46101.78,Credit,Joseph Obrien,Deliver strategic roi,Wednesday,False,12,10,15
JE104781,0.0,,,0.3652,normal,0.1826,Low,2025-05-02,20:49:36,Procurement,Office Supplies,"Guzman, Hoffman and Baldwin",17246.21,Debit,Nicholas Mcbride,Brand back-end functionalities,Friday,False,20,5,2
JE102396,0.0,,,0.365,normal,0.1825,Low,2025-10-13,18:33:15,Sales,Travel & Expense,Doyle Ltd,7266.16,Debit,Angela Dennis,Seize real-time solutions,Monday,False,18,10,13
JE104299,0.0,,,0.3648,normal,0.1824,Low,2025-08-05,10:55:47,Finance,Utilities,"Reid, Ferguson and Sanchez",9168.03,Credit,Angela Morton,Monetize mission-critical initiatives,Tuesday,False,10,8,5
JE105893,0.0,,,0.3647,normal,0.1824,Low,2025-05-29,13:26:10,Operations,Accounts Receivable,Rodriguez-Graham,7452.21,Debit,Vanessa Patel,Iterate transparent e-services,Thursday,False,13,5,29
JE103951,0.0,,,0.3647,normal,0.1824,Low,2025-05-05,10:03:57,Procurement,Accounts Receivable,Dudley Group,19408.23,Credit,Vanessa Patel,Re-contextualize virtual bandwidth,Monday,False,10,5,5
JE106978,0.0,,,0.3647,normal,0.1824,Low,2025-10-20,10:19:04,IT,Consulting Fees,Morales-Jones,99033.94,Debit,Angela Morton,Enhance virtual vortals,Monday,False,10,10,20
JE104941,0.0,,,0.3646,normal,0.1823,Low,2025-08-13,15:56:20,Sales,Inventory,Wilkerson-Day,46945.12,Debit,Clifford Ford,Deliver innovative niches,Wednesday,False,15,8,13
JE101869,0.0,,,0.3644,normal,0.1822,Low,2025-10-20,13:54:04,Sales,Travel & Expense,"Romero, Gonzalez and Brooks",8693.42,Credit,Vanessa Patel,Mesh b2c systems,Monday,False,13,10,20
JE104942,0.0,,,0.3643,normal,0.1822,Low,2025-11-25,13:03:34,HR,Accounts Receivable,"Romero, Gonzalez and Brooks",13534.42,Credit,Linda Burns,Engage strategic markets,Tuesday,False,13,11,25
JE102138,0.0,,,0.3639,normal,0.182,Low,2025-12-04,20:50:45,IT,Payroll,Garcia-James,97628.8,Credit,Clifford Ford,Mesh extensible web-readiness,Thursday,False,20,12,4
JE100017,0.0,,,0.3641,normal,0.182,Low,2025-05-09,20:55:00,Finance,Accounts Receivable,"Dyer, Potter and Mack",9039.78,Credit,Angela Morton,Embrace interactive applications,Friday,False,20,5,9
JE100743,0.0,,,0.3635,normal,0.1818,Low,2025-06-05,15:18:29,IT,Travel & Expense,"Adams, Zuniga and Wong",10975.23,Debit,Corey Herrera,Grow bricks-and-clicks partnerships,Thursday,False,15,6,5
JE101071,0.0,,,0.3636,normal,0.1818,Low,2025-04-21,11:02:47,Marketing,Travel & Expense,Morales-Jones,14652.19,Debit,Jason Shields,Deliver front-end functionalities,Monday,False,11,4,21
JE105241,0.0,,,0.3634,normal,0.1817,Low,2025-03-27,14:10:14,Marketing,Payroll,"Romero, Gonzalez and Brooks",42762.65,Debit,Andre Rivera,Iterate distributed e-business,Thursday,False,14,3,27
JE101844,0.0,,,0.3634,normal,0.1817,Low,2025-12-23,07:05:05,Finance,Marketing Spend,Wilkerson-Day,15712.75,Credit,Angela Dennis,Syndicate seamless solutions,Tuesday,False,7,12,23
JE102383,0.0,,,0.3633,normal,0.1816,Low,2025-07-14,08:36:02,Sales,Payroll,"Romero, Gonzalez and Brooks",53439.83,Debit,Miranda Khan,Synthesize one-to-one partnerships,Monday,False,8,7,14
JE104619,0.0,,,0.3633,normal,0.1816,Low,2025-12-19,11:36:31,IT,Travel & Expense,Wilkerson-Day,14875.94,Credit,Michael Brown,Leverage innovative convergence,Friday,False,11,12,19
JE106766,0.0,,,0.3633,normal,0.1816,Low,2025-12-30,09:44:01,IT,Accounts Receivable,"Snyder, Campos and Callahan",18446.2,Credit,Jacqueline Lam,Envisioneer best-of-breed partnerships,Tuesday,False,9,12,30
JE106660,0.0,,,0.3632,normal,0.1816,Low,2025-12-31,11:21:14,Finance,Travel & Expense,Rodriguez-Graham,17419.55,Debit,Jack Galloway,Incubate viral web-readiness,Wednesday,False,11,12,31
JE100167,0.0,,,0.3631,normal,0.1816,Low,2025-08-07,10:16:23,Finance,Travel & Expense,Burton Ltd,22625.56,Debit,Jack Galloway,Utilize rich vortals,Thursday,False,10,8,7
JE106062,0.0,,,0.363,normal,0.1815,Low,2025-09-12,10:53:50,Operations,Rent,Dudley Group,172210.1,Debit,Julian Chapman,Evolve revolutionary e-business,Friday,False,10,9,12
JE106864,0.0,,,0.3627,normal,0.1814,Low,2025-12-16,08:51:30,IT,Consulting Fees,Dudley Group,68218.78,Credit,Brandon Hopkins,Enable cross-platform web services,Tuesday,False,8,12,16
JE104508,0.0,,,0.3626,normal,0.1813,Low,2025-08-29,12:39:23,Procurement,Consulting Fees,Burton Ltd,68521.88,Credit,Linda Burns,Whiteboard e-business deliverables,Friday,False,12,8,29
JE104423,0.0,,,0.3626,normal,0.1813,Low,2025-06-23,14:17:24,HR,Payroll,Dudley Group,84298.52,Credit,Miranda Khan,Engineer strategic partnerships,Monday,False,14,6,23
JE107091,0.0,,,0.3621,normal,0.181,Low,2025-11-06,11:03:24,Sales,Consulting Fees,Burton Ltd,47271.44,Debit,Jason Shields,Incentivize enterprise paradigms,Thursday,False,11,11,6
JE101333,0.0,,,0.3619,normal,0.181,Low,2025-04-01,09:31:46,Finance,Travel & Expense,"Adams, Zuniga and Wong",13481.64,Debit,Michelle Ross,Drive magnetic methodologies,Tuesday,False,9,4,1
JE101063,0.0,,,0.362,normal,0.181,Low,2025-12-01,17:28:19,Finance,Marketing Spend,"Rodriguez, Figueroa and Sanchez",26640.51,Credit,Jacqueline Lam,Matrix value-added relationships,Monday,False,17,12,1
JE107197,0.0,,,0.3618,normal,0.1809,Low,2025-07-18,15:08:06,Procurement,Inventory,Wilkerson-Day,43834.71,Debit,Corey Herrera,Maximize cutting-edge applications,Friday,False,15,7,18
JE103833,0.0,,,0.3616,normal,0.1808,Low,2025-10-09,13:21:56,Operations,Marketing Spend,"Romero, Gonzalez and Brooks",25181.11,Debit,Brandon Hopkins,Unleash back-end networks,Thursday,False,13,10,9
JE104761,0.0,,,0.3614,normal,0.1807,Low,2025-07-02,10:01:26,HR,Travel & Expense,"Snyder, Campos and Callahan",7949.04,Credit,Jacqueline Lam,Deliver clicks-and-mortar e-business,Wednesday,False,10,7,2
JE106900,0.0,,,0.3613,normal,0.1806,Low,2025-09-22,16:22:29,Finance,Accounts Receivable,Rodriguez-Graham,7176.41,Credit,Brandon Hopkins,Drive strategic e-commerce,Monday,False,16,9,22
JE102572,0.0,,,0.3607,normal,0.1804,Low,2025-09-01,15:26:53,Marketing,Accounts Receivable,"Ferrell, Rice and Maddox",7269.99,Debit,Diana Washington,Productize 24/365 roi,Monday,False,15,9,1
JE107920,0.0,,,0.3609,normal,0.1804,Low,2025-04-28,15:53:07,HR,Consulting Fees,Morales-Jones,75806.92,Credit,David Brown,Generate customized models,Monday,False,15,4,28
JE104286,0.0,,,0.3607,normal,0.1804,Low,2025-12-22,16:41:25,HR,Rent,Burton Ltd,132835.26,Credit,Matthew Lucas,Benchmark proactive functionalities,Monday,False,16,12,22
JE102042,0.0,,,0.3606,normal,0.1803,Low,2025-01-21,09:09:19,Finance,Travel & Expense,Wilkerson-Day,12224.09,Debit,David Brown,Revolutionize global interfaces,Tuesday,False,9,1,21
JE105178,0.0,,,0.3604,normal,0.1802,Low,2025-04-21,14:39:39,IT,Inventory,Morales-Jones,13857.67,Debit,David Brown,Expedite collaborative e-services,Monday,False,14,4,21
JE102349,0.0,,,0.3604,normal,0.1802,Low,2025-03-10,14:47:36,Operations,Consulting Fees,Wilkerson-Day,84866.89,Debit,Matthew Arroyo,E-enable killer paradigms,Monday,False,14,3,10
JE103276,0.0,,,0.3603,normal,0.1802,Low,2025-10-13,10:15:24,HR,Accounts Payable,"Romero, Gonzalez and Brooks",29540.78,Credit,Vanessa Patel,Scale seamless interfaces,Monday,False,10,10,13
JE100485,0.0,,,0.3602,normal,0.1801,Low,2025-01-16,09:31:38,Sales,Utilities,Burton Ltd,10276.66,Credit,David Brown,Disintermediate vertical relationships,Thursday,False,9,1,16
JE100962,0.0,,,0.3601,normal,0.18,Low,2025-08-01,11:39:32,Finance,Utilities,Rodriguez-Graham,29155.0,Debit,Troy Nielsen,Iterate ubiquitous e-business,Friday,False,11,8,1
JE107489,0.0,,,0.3598,normal,0.1799,Low,2025-07-31,17:10:29,Finance,Travel & Expense,"Guzman, Hoffman and Baldwin",17002.57,Debit,Julian Chapman,Re-contextualize one-to-one partnerships,Thursday,False,17,7,31
JE102804,0.0,,,0.3598,normal,0.1799,Low,2025-11-10,16:43:50,Sales,Office Supplies,Burton Ltd,9079.53,Credit,Clifford Ford,Embrace b2b initiatives,Monday,False,16,11,10
JE103120,0.0,,,0.3595,normal,0.1798,Low,2025-08-08,15:50:12,Operations,Inventory,"Walter, Edwards and Rios",80082.04,Credit,Andre Rivera,Transition open-source deliverables,Friday,False,15,8,8
JE107424,0.0,,,0.3594,normal,0.1797,Low,2025-02-24,20:30:49,IT,Payroll,Blake and Sons,75282.88,Debit,Dana Kennedy,Harness value-added e-tailers,Monday,False,20,2,24
JE100563,0.0,,,0.3589,normal,0.1794,Low,2025-06-02,09:48:39,IT,Inventory,Rodriguez-Graham,54104.12,Debit,Cynthia Allen,Envisioneer extensible systems,Monday,False,9,6,2
JE105835,0.0,,,0.3588,normal,0.1794,Low,2025-12-05,10:21:54,HR,Inventory,Wilkerson-Day,38378.7,Debit,Brandon Hopkins,Optimize strategic eyeballs,Friday,False,10,12,5
JE105585,0.0,,,0.3588,normal,0.1794,Low,2025-06-02,11:21:15,Sales,Office Supplies,"Reid, Ferguson and Sanchez",26891.36,Credit,Andre Rivera,Re-intermediate web-enabled action-items,Monday,False,11,6,2
JE102967,0.0,,,0.3586,normal,0.1793,Low,2025-08-28,09:58:22,IT,Office Supplies,"Reid, Ferguson and Sanchez",17891.09,Debit,Joseph Obrien,E-enable out-of-the-box portals,Thursday,False,9,8,28
JE107429,0.0,,,0.3586,normal,0.1793,Low,2025-03-07,08:16:20,IT,Office Supplies,Blake and Sons,16597.33,Credit,Matthew Lucas,Envisioneer sticky bandwidth,Friday,False,8,3,7
JE102893,0.0,,,0.3583,normal,0.1792,Low,2025-07-21,19:39:02,Operations,Travel & Expense,"Ferrell, Rice and Maddox",22024.46,Debit,Diana Washington,Utilize cutting-edge networks,Monday,False,19,7,21
JE105410,0.0,,,0.3584,normal,0.1792,Low,2025-07-22,13:45:21,IT,Utilities,Morales-Jones,26241.06,Debit,Corey Herrera,Visualize integrated technologies,Tuesday,False,13,7,22
JE101946,0.0,,,0.3584,normal,0.1792,Low,2025-02-10,09:54:20,Sales,Office Supplies,Wilkerson-Day,12468.99,Credit,Jason Shields,Strategize back-end infrastructures,Monday,False,9,2,10
JE106424,0.0,,,0.3579,normal,0.179,Low,2025-12-11,08:45:37,Marketing,Accounts Payable,"Reid, Ferguson and Sanchez",16068.83,Credit,Tanya Campos,Drive sticky relationships,Thursday,False,8,12,11
JE101219,0.0,,,0.3579,normal,0.179,Low,2025-08-11,08:23:11,Sales,Travel & Expense,Carlson-Cruz,9878.66,Debit,Miranda Khan,Matrix enterprise convergence,Monday,False,8,8,11
JE101850,0.0,,,0.3575,normal,0.1788,Low,2025-10-22,16:24:47,Finance,Consulting Fees,Morales-Jones,74287.43,Credit,Michael Brown,Generate interactive synergies,Wednesday,False,16,10,22
JE107139,0.0,,,0.3575,normal,0.1788,Low,2025-09-19,15:35:00,Sales,Utilities,"Romero, Gonzalez and Brooks",11519.64,Debit,Linda Burns,Reinvent synergistic systems,Friday,False,15,9,19
JE100921,0.0,,,0.3577,normal,0.1788,Low,2025-04-22,08:14:53,Operations,Office Supplies,Rodriguez-Graham,25658.27,Debit,Michael Brown,Grow compelling applications,Tuesday,False,8,4,22
JE100477,0.0,,,0.3574,normal,0.1787,Low,2025-03-31,10:09:39,Finance,Marketing Spend,Wilkerson-Day,20011.93,Debit,Julian Chapman,Morph b2c supply-chains,Monday,False,10,3,31
JE106356,0.0,,,0.3574,normal,0.1787,Low,2025-05-05,15:40:46,Sales,Office Supplies,"Romero, Gonzalez and Brooks",13335.28,Debit,Julian Chapman,Revolutionize proactive web-readiness,Monday,False,15,5,5
JE107924,0.0,,,0.3572,normal,0.1786,Low,2025-02-07,16:43:51,Finance,Inventory,"Ferrell, Rice and Maddox",66682.97,Credit,Dana Kennedy,Enhance real-time roi,Friday,False,16,2,7
JE102191,0.0,,,0.3573,normal,0.1786,Low,2025-06-30,09:42:54,IT,Office Supplies,Carlson-Cruz,6746.26,Credit,Michael Brown,Synthesize leading-edge infrastructures,Monday,False,9,6,30
JE104900,0.0,,,0.3573,normal,0.1786,Low,2025-09-01,15:09:43,Finance,Travel & Expense,Williams and Sons,20286.29,Credit,Michael Brown,Engineer one-to-one communities,Monday,False,15,9,1
JE103437,0.0,,,0.3573,normal,0.1786,Low,2025-05-30,13:05:39,IT,Rent,Doyle Ltd,159870.47,Credit,Nicholas Mcbride,Synthesize mission-critical synergies,Friday,False,13,5,30
JE100531,0.0,,,0.3572,normal,0.1786,Low,2025-11-26,17:32:54,Operations,Utilities,Carlson-Cruz,20642.38,Debit,Jack Galloway,Re-intermediate synergistic action-items,Wednesday,False,17,11,26
JE102577,0.0,,,0.357,normal,0.1785,Low,2025-01-31,11:17:34,Procurement,Rent,"Hoffman, Baker and Richards",249530.3,Credit,Matthew Arroyo,Maximize innovative platforms,Friday,False,11,1,31
JE102449,0.0,,,0.357,normal,0.1785,Low,2025-03-31,15:27:11,Finance,Office Supplies,"Ferrell, Rice and Maddox",10136.75,Credit,Brandon Hopkins,Productize ubiquitous infrastructures,Monday,False,15,3,31
JE100357,0.0,,,0.3571,normal,0.1785,Low,2025-09-23,13:44:36,IT,Office Supplies,Morales-Jones,14861.79,Credit,Andre Rivera,E-enable best-of-breed applications,Tuesday,False,13,9,23
JE103626,0.0,,,0.3566,normal,0.1783,Low,2025-11-26,11:25:52,Sales,Payroll,Dudley Group,28014.33,Debit,Andre Rivera,Monetize compelling technologies,Wednesday,False,11,11,26
JE102733,0.0,,,0.3564,normal,0.1782,Low,2025-10-20,11:19:24,Sales,Accounts Receivable,"Romero, Gonzalez and Brooks",19875.56,Debit,Brandon Hopkins,Syndicate transparent supply-chains,Monday,False,11,10,20
JE107346,0.0,,,0.3564,normal,0.1782,Low,2025-06-18,12:57:36,Operations,Office Supplies,Burton Ltd,9016.84,Debit,Brandon Hopkins,Grow dynamic applications,Wednesday,False,12,6,18
JE104760,0.0,,,0.3565,normal,0.1782,Low,2025-06-30,11:02:11,Sales,Office Supplies,Wilkerson-Day,21520.41,Debit,Michael Brown,Disintermediate bricks-and-clicks supply-chains,Monday,False,11,6,30
JE104674,0.0,,,0.3565,normal,0.1782,Low,2025-02-12,11:47:33,Finance,Payroll,"Romero, Gonzalez and Brooks",26552.09,Credit,Tanya Campos,Transform efficient solutions,Wednesday,False,11,2,12
JE102889,0.0,,,0.3561,normal,0.1781,Low,2025-11-03,11:15:13,Sales,Payroll,"Romero, Gonzalez and Brooks",37119.84,Debit,Corey Herrera,Expedite distributed paradigms,Monday,False,11,11,3
JE101576,0.0,,,0.356,normal,0.178,Low,2025-11-19,11:53:27,Operations,Consulting Fees,Burton Ltd,58940.23,Debit,Clifford Ford,Synthesize open-source convergence,Wednesday,False,11,11,19
